#program;length;compiler;opt;energy(J);time(s);seed
bvector;2048;clang++;-O3;190.45;6.310166348;12
bvector;2048;clang++;-O3;190.63;6.247294027;13
bvector;2048;clang++;-O3;190.95;6.310367633;14
bvector;2048;clang++;-O3;192.56;6.279507245;15
bvector;2048;clang++;-O3;190.77;6.297942210;16
bvector;2048;clang++;-O3;191.32;6.243194124;17
bvector;2048;clang++;-O3;190.91;6.299736023;18
bvector;2048;clang++;-O3;191.28;6.297963991;19
bvector;2048;clang++;-O3;190.68;6.310342045;20
bvector;2048;clang++;-O3;190.71;6.244207318;21
bvector;2048;clang++;-O3;189.39;6.293609993;22
bvector;2048;clang++;-O3;190.42;6.307929476;23
bvector;2048;clang++;-O3;190.69;6.309486696;24
bvector;2048;clang++;-O3;189.96;6.244884173;25
bvector;2048;clang++;-O3;189.68;6.288990379;26
bvector;2048;clang++;-O3;190.83;6.304868966;27
bvector;2048;clang++;-O3;191.23;6.262498104;28
bvector;2048;clang++;-O3;191.15;6.268428979;29
bvector;2048;clang++;-O3;191.03;6.309196826;30
bvector;2048;clang++;-O3;190.83;6.308944754;31
bvector;2048;clang++;-O3;190.75;6.248238361;32
bvector;2048;clang++;-O3;192.45;6.280044980;33
bvector;2048;clang++;-O3;192.61;6.280277455;34
bvector;2048;clang++;-O3;190.88;6.247258259;35
bvector;2048;clang++;-O3;188.76;6.280679365;36
bvector;2048;clang++;-O3;191.22;6.245136896;37
bvector;2048;clang++;-O3;189.30;6.291224665;38
bvector;2048;clang++;-O3;189.91;6.302225464;39
bvector;2048;clang++;-O3;193.23;6.291979490;40
bvector;2048;clang++;-O3;192.06;6.282330060;41
bvector;2048;clang++;-O3;191.17;6.246408914;42
bvector;2048;clang++;-O3;189.61;6.303322496;43
bvector;2048;clang++;-O3;190.63;6.244598920;44
bvector;2048;clang++;-O3;191.29;6.244115967;45
bvector;2048;clang++;-O3;190.68;6.242830844;46
bvector;2048;clang++;-O3;189.96;6.301649820;47
bvector;2048;clang++;-O3;190.36;6.307089750;48
bvector;2048;clang++;-O3;190.75;6.306761916;49
bvector;2048;clang++;-O3;190.18;6.276386138;50
bvector;2048;clang++;-O3;191.00;6.248280763;51
bvector;2048;clang++;-O3;191.78;6.253500682;52
bvector;2048;clang++;-O3;191.01;6.246217887;53
bvector;2048;clang++;-O3;191.60;6.282169941;54
bvector;2048;clang++;-O3;191.27;6.244483093;55
bvector;2048;clang++;-O3;190.69;6.308361486;56
bvector;2048;clang++;-O3;192.03;6.244030137;57
bvector;2048;clang++;-O3;192.52;6.278655150;58
bvector;2048;clang++;-O3;192.48;6.279336514;59
bvector;2048;clang++;-O3;191.41;6.281145315;60
bvector;2048;clang++;-O3;192.14;6.282665187;61
bvector;2048;clang++;-O3;191.10;6.242648544;62
bvector;2048;clang++;-O3;189.82;6.307225133;63
bvector;2048;clang++;-O3;189.95;6.288079198;64
bvector;2048;clang++;-O3;190.11;6.273783412;65
bvector;2048;clang++;-O3;192.05;6.282800739;66
bvector;2048;clang++;-O3;191.48;6.249926380;67
bvector;2048;clang++;-O3;190.57;6.256378883;68
bvector;2048;clang++;-O3;192.16;6.281089010;69
bvector;2048;clang++;-O3;192.39;6.281834514;70
bvector;2048;clang++;-O3;190.50;6.277845004;71
bvector;2048;clang++;-O3;188.49;6.162550286;72
bvector;2048;clang++;-O3;190.43;6.234197124;73
bvector;2048;clang++;-O3;189.97;6.240389420;74
bvector;2048;clang++;-O3;190.23;6.255682161;75
bvector;2048;clang++;-O3;190.61;6.288512348;76
bvector;2048;clang++;-O3;192.21;6.269651257;77
bvector;2048;clang++;-O3;191.51;6.306912107;78
bvector;2048;clang++;-O3;190.70;6.307207400;79
bvector;2048;clang++;-O3;190.67;6.308563264;80
bvector;2048;clang++;-O3;192.47;6.280917960;81
bvector;2048;clang++;-O3;191.13;6.244279112;82
bvector;2048;clang++;-O3;190.57;6.308156103;83
bvector;2048;clang++;-O3;190.66;6.310430705;84
bvector;2048;clang++;-O3;191.29;6.244274694;85
bvector;2048;clang++;-O3;191.08;6.308834782;86
bvector;2048;clang++;-O3;192.60;6.279894867;87
bvector;2048;clang++;-O3;192.38;6.282941123;88
bvector;2048;clang++;-O3;191.31;6.246331219;89
bvector;2048;clang++;-O3;191.05;6.309048691;90
bvector;2048;clang++;-O3;189.81;6.245907326;91
bvector;2048;clang++;-O3;189.86;6.244906605;92
bvector;2048;clang++;-O3;190.71;6.192638167;93
bvector;2048;clang++;-O3;190.49;6.306614150;94
bvector;2048;clang++;-O3;190.68;6.290452214;95
bvector;2048;clang++;-O3;191.17;6.237855603;96
bvector;2048;clang++;-O3;191.60;6.248954934;97
bvector;2048;clang++;-O3;190.97;6.247337349;98
bvector;2048;clang++;-O3;190.91;6.245623756;99
cvector;512;clang++;-O3;6.68;0.233566042;00
cvector;512;clang++;-O3;6.64;0.233842489;01
cvector;512;clang++;-O3;6.68;0.234196681;02
cvector;512;clang++;-O3;6.65;0.234229783;03
cvector;512;clang++;-O3;6.57;0.234677360;04
cvector;512;clang++;-O3;6.76;0.233935173;05
cvector;512;clang++;-O3;6.55;0.234918962;06
cvector;512;clang++;-O3;6.60;0.235190419;07
cvector;512;clang++;-O3;6.57;0.234570450;08
cvector;512;clang++;-O3;6.62;0.234975968;09
cvector;512;clang++;-O3;6.59;0.234519325;10
cvector;512;clang++;-O3;6.63;0.235094340;11
cvector;512;clang++;-O3;6.60;0.234592070;12
cvector;512;clang++;-O3;6.69;0.233692028;13
cvector;512;clang++;-O3;6.69;0.235193676;14
cvector;512;clang++;-O3;6.60;0.233957414;15
cvector;512;clang++;-O3;6.74;0.234879047;16
cvector;512;clang++;-O3;6.58;0.235084942;17
cvector;512;clang++;-O3;6.76;0.234579968;18
cvector;512;clang++;-O3;6.56;0.234516539;19
cvector;512;clang++;-O3;6.71;0.234902531;20
cvector;512;clang++;-O3;6.58;0.235067349;21
cvector;512;clang++;-O3;6.63;0.234531798;22
cvector;512;clang++;-O3;6.61;0.235034417;23
cvector;512;clang++;-O3;6.79;0.235400742;24
cvector;512;clang++;-O3;6.68;0.233733495;25
cvector;512;clang++;-O3;6.61;0.234148031;26
cvector;512;clang++;-O3;6.71;0.234590848;27
cvector;512;clang++;-O3;6.57;0.235113556;28
cvector;512;clang++;-O3;6.71;0.234689793;29
cvector;512;clang++;-O3;6.60;0.234080104;30
cvector;512;clang++;-O3;6.62;0.234063822;31
cvector;512;clang++;-O3;6.61;0.235042984;32
cvector;512;clang++;-O3;6.61;0.234166505;33
cvector;512;clang++;-O3;6.59;0.234521489;34
cvector;512;clang++;-O3;6.57;0.234966341;35
cvector;512;clang++;-O3;6.62;0.234767698;36
cvector;512;clang++;-O3;6.64;0.233839654;37
cvector;512;clang++;-O3;6.60;0.234482376;38
cvector;512;clang++;-O3;6.66;0.234416722;39
cvector;512;clang++;-O3;6.62;0.234016945;40
cvector;512;clang++;-O3;6.57;0.233537379;41
cvector;512;clang++;-O3;6.65;0.235092877;42
cvector;512;clang++;-O3;6.57;0.234789349;43
cvector;512;clang++;-O3;6.65;0.235107985;44
cvector;512;clang++;-O3;6.63;0.233776095;45
cvector;512;clang++;-O3;6.58;0.235149823;46
cvector;512;clang++;-O3;6.59;0.234234432;47
cvector;512;clang++;-O3;6.60;0.234868096;48
cvector;512;clang++;-O3;6.58;0.235087697;49
cvector;512;clang++;-O3;6.62;0.233442221;50
cvector;512;clang++;-O3;6.61;0.233966741;51
cvector;512;clang++;-O3;6.55;0.235114397;52
cvector;512;clang++;-O3;6.58;0.235131930;53
cvector;512;clang++;-O3;6.66;0.233719539;54
cvector;512;clang++;-O3;6.59;0.234867045;55
cvector;512;clang++;-O3;6.60;0.234029980;56
cvector;512;clang++;-O3;6.69;0.235018268;57
cvector;512;clang++;-O3;6.65;0.233760215;58
cvector;512;clang++;-O3;6.64;0.234387358;59
cvector;512;clang++;-O3;6.59;0.234372731;60
cvector;512;clang++;-O3;6.59;0.234275478;61
cvector;512;clang++;-O3;6.62;0.234399260;62
cvector;512;clang++;-O3;6.58;0.234774051;63
cvector;512;clang++;-O3;6.60;0.233616927;64
cvector;512;clang++;-O3;6.61;0.234967512;65
cvector;512;clang++;-O3;6.63;0.233938187;66
cvector;512;clang++;-O3;6.55;0.235086424;67
cvector;512;clang++;-O3;6.68;0.233672572;68
cvector;512;clang++;-O3;6.66;0.234362782;69
cvector;512;clang++;-O3;6.70;0.234097616;70
cvector;512;clang++;-O3;6.62;0.234041271;71
cvector;512;clang++;-O3;6.58;0.234948397;72
cvector;512;clang++;-O3;6.59;0.235166885;73
cvector;512;clang++;-O3;6.65;0.234420790;74
cvector;512;clang++;-O3;6.70;0.233647183;75
cvector;512;clang++;-O3;6.61;0.234401364;76
cvector;512;clang++;-O3;6.64;0.234031182;77
cvector;512;clang++;-O3;6.63;0.234354877;78
cvector;512;clang++;-O3;6.62;0.233999813;79
cvector;512;clang++;-O3;6.56;0.235057451;80
cvector;512;clang++;-O3;6.64;0.234490912;81
cvector;512;clang++;-O3;6.66;0.233495420;82
cvector;512;clang++;-O3;6.74;0.234191342;83
cvector;512;clang++;-O3;6.66;0.233775294;84
cvector;512;clang++;-O3;6.63;0.233704632;85
cvector;512;clang++;-O3;6.62;0.234259209;86
cvector;512;clang++;-O3;6.63;0.235596449;87
cvector;512;clang++;-O3;6.62;0.233552867;88
cvector;512;clang++;-O3;6.61;0.235487965;89
cvector;512;clang++;-O3;6.61;0.235349226;90
cvector;512;clang++;-O3;6.76;0.234417073;91
cvector;512;clang++;-O3;6.59;0.235339086;92
cvector;512;clang++;-O3;6.72;0.233542508;93
cvector;512;clang++;-O3;6.70;0.235173076;94
cvector;512;clang++;-O3;6.65;0.233860954;95
cvector;512;clang++;-O3;6.68;0.234907460;96
cvector;512;clang++;-O3;6.65;0.233352784;97
cvector;512;clang++;-O3;6.59;0.234634760;98
cvector;512;clang++;-O3;6.65;0.234065516;99
cvector;1024;clang++;-O3;13.08;0.464927904;00
cvector;1024;clang++;-O3;13.04;0.467169645;01
cvector;1024;clang++;-O3;13.08;0.466394024;02
cvector;1024;clang++;-O3;13.16;0.465734732;03
cvector;1024;clang++;-O3;13.07;0.465084947;04
cvector;1024;clang++;-O3;13.23;0.464777723;05
cvector;1024;clang++;-O3;13.19;0.464887358;06
cvector;1024;clang++;-O3;13.06;0.467228275;07
cvector;1024;clang++;-O3;13.17;0.466444629;08
cvector;1024;clang++;-O3;13.24;0.465206885;09
cvector;1024;clang++;-O3;13.12;0.467104854;10
cvector;1024;clang++;-O3;13.16;0.465435282;11
cvector;1024;clang++;-O3;13.06;0.466301050;12
cvector;1024;clang++;-O3;13.15;0.463847214;13
cvector;1024;clang++;-O3;13.10;0.466913576;14
cvector;1024;clang++;-O3;13.06;0.466856930;15
cvector;1024;clang++;-O3;13.13;0.464071783;16
cvector;1024;clang++;-O3;13.18;0.465167021;17
cvector;1024;clang++;-O3;13.18;0.464441074;18
cvector;1024;clang++;-O3;13.11;0.465867701;19
cvector;1024;clang++;-O3;13.14;0.464528978;20
cvector;1024;clang++;-O3;13.15;0.465000790;21
cvector;1024;clang++;-O3;13.10;0.465567970;22
cvector;1024;clang++;-O3;13.09;0.464207848;23
cvector;1024;clang++;-O3;13.13;0.464471611;24
cvector;1024;clang++;-O3;13.12;0.464120313;25
cvector;1024;clang++;-O3;13.03;0.467123187;26
cvector;1024;clang++;-O3;13.30;0.464044021;27
cvector;1024;clang++;-O3;13.05;0.466694307;28
cvector;1024;clang++;-O3;13.15;0.464917514;29
cvector;1024;clang++;-O3;13.06;0.466820531;30
cvector;1024;clang++;-O3;13.17;0.464901494;31
cvector;1024;clang++;-O3;13.03;0.466233655;32
cvector;1024;clang++;-O3;13.15;0.463900272;33
cvector;1024;clang++;-O3;13.05;0.466716217;34
cvector;1024;clang++;-O3;13.09;0.467115433;35
cvector;1024;clang++;-O3;13.09;0.465697793;36
cvector;1024;clang++;-O3;13.23;0.464736676;37
cvector;1024;clang++;-O3;13.06;0.466780948;38
cvector;1024;clang++;-O3;13.18;0.464758417;39
cvector;1024;clang++;-O3;13.09;0.464170497;40
cvector;1024;clang++;-O3;13.01;0.465474796;41
cvector;1024;clang++;-O3;13.03;0.467018372;42
cvector;1024;clang++;-O3;13.07;0.463894862;43
cvector;1024;clang++;-O3;13.07;0.464494073;44
cvector;1024;clang++;-O3;13.07;0.465206756;45
cvector;1024;clang++;-O3;13.32;0.464796598;46
cvector;1024;clang++;-O3;13.16;0.467546409;47
cvector;1024;clang++;-O3;13.16;0.465859215;48
cvector;1024;clang++;-O3;13.25;0.465297875;49
cvector;1024;clang++;-O3;13.15;0.465292445;50
cvector;1024;clang++;-O3;13.14;0.464090909;51
cvector;1024;clang++;-O3;13.06;0.466589951;52
cvector;1024;clang++;-O3;13.04;0.465305199;53
cvector;1024;clang++;-O3;13.17;0.464181979;54
cvector;1024;clang++;-O3;13.11;0.465520632;55
cvector;1024;clang++;-O3;13.34;0.465394707;56
cvector;1024;clang++;-O3;12.98;0.465124781;57
cvector;1024;clang++;-O3;13.02;0.467121835;58
cvector;1024;clang++;-O3;13.16;0.465631189;59
cvector;1024;clang++;-O3;13.08;0.466301512;60
cvector;1024;clang++;-O3;12.98;0.464873922;61
cvector;1024;clang++;-O3;13.09;0.465136083;62
cvector;1024;clang++;-O3;13.09;0.463564885;63
cvector;1024;clang++;-O3;13.12;0.465404034;64
cvector;1024;clang++;-O3;13.27;0.464649653;65
cvector;1024;clang++;-O3;13.05;0.465116016;66
cvector;1024;clang++;-O3;13.05;0.465244616;67
cvector;1024;clang++;-O3;13.16;0.464998806;68
cvector;1024;clang++;-O3;13.17;0.465172641;69
cvector;1024;clang++;-O3;13.09;0.465747466;70
cvector;1024;clang++;-O3;13.56;0.466431715;71
cvector;1024;clang++;-O3;13.11;0.465626760;72
cvector;1024;clang++;-O3;13.15;0.465371323;73
cvector;1024;clang++;-O3;13.10;0.464886416;74
cvector;1024;clang++;-O3;13.19;0.464966687;75
cvector;1024;clang++;-O3;13.23;0.465002935;76
cvector;1024;clang++;-O3;13.15;0.464721207;77
cvector;1024;clang++;-O3;13.00;0.465606262;78
cvector;1024;clang++;-O3;13.13;0.465409364;79
cvector;1024;clang++;-O3;13.08;0.465524720;80
cvector;1024;clang++;-O3;13.05;0.465576847;81
cvector;1024;clang++;-O3;13.07;0.464359381;82
cvector;1024;clang++;-O3;13.01;0.466586224;83
cvector;1024;clang++;-O3;13.19;0.466562560;84
cvector;1024;clang++;-O3;13.18;0.465561458;85
cvector;1024;clang++;-O3;13.15;0.465140962;86
cvector;1024;clang++;-O3;13.24;0.465683286;87
cvector;1024;clang++;-O3;13.17;0.466169805;88
cvector;1024;clang++;-O3;13.08;0.466438348;89
cvector;1024;clang++;-O3;13.25;0.464869725;90
cvector;1024;clang++;-O3;13.06;0.465930769;91
cvector;1024;clang++;-O3;13.08;0.465859085;92
cvector;1024;clang++;-O3;13.14;0.465761622;93
cvector;1024;clang++;-O3;13.27;0.466077964;94
cvector;1024;clang++;-O3;13.20;0.464143788;95
cvector;1024;clang++;-O3;13.11;0.466025135;96
cvector;1024;clang++;-O3;13.03;0.466298465;97
cvector;1024;clang++;-O3;13.14;0.464694477;98
cvector;1024;clang++;-O3;13.08;0.466108261;99
cvector;2048;clang++;-O3;27.18;0.925129050;00
cvector;2048;clang++;-O3;26.04;0.924837456;01
cvector;2048;clang++;-O3;26.12;0.926069198;02
cvector;2048;clang++;-O3;26.19;0.925469186;03
cvector;2048;clang++;-O3;26.22;0.928307914;04
cvector;2048;clang++;-O3;26.04;0.925737798;05
cvector;2048;clang++;-O3;26.17;0.923017683;06
cvector;2048;clang++;-O3;26.18;0.926893890;07
cvector;2048;clang++;-O3;25.97;0.925953943;08
cvector;2048;clang++;-O3;26.12;0.924813941;09
cvector;2048;clang++;-O3;26.20;0.926065070;10
cvector;2048;clang++;-O3;26.20;0.924195505;11
cvector;2048;clang++;-O3;26.02;0.927829800;12
cvector;2048;clang++;-O3;26.05;0.925635758;13
cvector;2048;clang++;-O3;26.09;0.928713151;14
cvector;2048;clang++;-O3;26.18;0.924876228;15
cvector;2048;clang++;-O3;25.95;0.927000580;16
cvector;2048;clang++;-O3;26.10;0.928870044;17
cvector;2048;clang++;-O3;26.16;0.925942723;18
cvector;2048;clang++;-O3;26.09;0.928104203;19
cvector;2048;clang++;-O3;26.17;0.927376513;20
cvector;2048;clang++;-O3;25.97;0.925048450;21
cvector;2048;clang++;-O3;26.08;0.925964622;22
cvector;2048;clang++;-O3;26.09;0.925808902;23
cvector;2048;clang++;-O3;26.08;0.925091400;24
cvector;2048;clang++;-O3;26.01;0.924463507;25
cvector;2048;clang++;-O3;25.93;0.925396421;26
cvector;2048;clang++;-O3;26.11;0.928183530;27
cvector;2048;clang++;-O3;26.01;0.924535030;28
cvector;2048;clang++;-O3;26.01;0.926647199;29
cvector;2048;clang++;-O3;26.07;0.925960345;30
cvector;2048;clang++;-O3;26.33;0.925265736;31
cvector;2048;clang++;-O3;26.01;0.925109945;32
cvector;2048;clang++;-O3;26.02;0.928285501;33
cvector;2048;clang++;-O3;26.06;0.926404174;34
cvector;2048;clang++;-O3;26.09;0.927111417;35
cvector;2048;clang++;-O3;26.08;0.927261667;36
cvector;2048;clang++;-O3;26.01;0.928863202;37
cvector;2048;clang++;-O3;26.23;0.927779906;38
cvector;2048;clang++;-O3;25.96;0.926827786;39
cvector;2048;clang++;-O3;26.08;0.925201867;40
cvector;2048;clang++;-O3;25.95;0.926395598;41
cvector;2048;clang++;-O3;26.12;0.926364290;42
cvector;2048;clang++;-O3;25.96;0.928595140;43
cvector;2048;clang++;-O3;27.11;0.928282316;44
cvector;2048;clang++;-O3;26.11;0.926455721;45
cvector;2048;clang++;-O3;25.98;0.926910522;46
cvector;2048;clang++;-O3;26.04;0.929031096;47
cvector;2048;clang++;-O3;26.04;0.926053178;48
cvector;2048;clang++;-O3;25.99;0.929300369;49
cvector;2048;clang++;-O3;26.03;0.928235529;50
cvector;2048;clang++;-O3;26.11;0.927599308;51
cvector;2048;clang++;-O3;26.05;0.928129239;52
cvector;2048;clang++;-O3;25.95;0.924886087;53
cvector;2048;clang++;-O3;26.11;0.924185126;54
cvector;2048;clang++;-O3;25.92;0.929055151;55
cvector;2048;clang++;-O3;26.08;0.927833457;56
cvector;2048;clang++;-O3;25.94;0.928452002;57
cvector;2048;clang++;-O3;25.96;0.928239376;58
cvector;2048;clang++;-O3;25.93;0.923313777;59
cvector;2048;clang++;-O3;25.80;0.926696541;60
cvector;2048;clang++;-O3;26.02;0.929699355;61
cvector;2048;clang++;-O3;25.97;0.928346275;62
cvector;2048;clang++;-O3;26.06;0.922505906;63
cvector;2048;clang++;-O3;26.00;0.929802348;64
cvector;2048;clang++;-O3;26.02;0.927615539;65
cvector;2048;clang++;-O3;26.05;0.928816293;66
cvector;2048;clang++;-O3;26.14;0.925658731;67
cvector;2048;clang++;-O3;26.12;0.928013823;68
cvector;2048;clang++;-O3;26.23;0.925444430;69
cvector;2048;clang++;-O3;26.15;0.924866119;70
cvector;2048;clang++;-O3;25.76;0.925197829;71
cvector;2048;clang++;-O3;25.74;0.925356436;72
cvector;2048;clang++;-O3;26.17;0.923763949;73
cvector;2048;clang++;-O3;25.81;0.928267368;74
cvector;2048;clang++;-O3;25.94;0.927330557;75
cvector;2048;clang++;-O3;25.91;0.925121306;76
cvector;2048;clang++;-O3;25.79;0.925538075;77
cvector;2048;clang++;-O3;25.95;0.928801276;78
cvector;2048;clang++;-O3;25.88;0.924865077;79
cvector;2048;clang++;-O3;25.92;0.925337750;80
cvector;2048;clang++;-O3;25.96;0.924801508;81
cvector;2048;clang++;-O3;25.99;0.928773865;82
cvector;2048;clang++;-O3;26.01;0.928858283;83
cvector;2048;clang++;-O3;26.11;0.928073455;84
cvector;2048;clang++;-O3;26.09;0.925691431;85
cvector;2048;clang++;-O3;26.02;0.929338561;86
cvector;2048;clang++;-O3;26.08;0.925086602;87
cvector;2048;clang++;-O3;25.93;0.927247220;88
cvector;2048;clang++;-O3;26.00;0.924510174;89
cvector;2048;clang++;-O3;26.18;0.923919610;90
cvector;2048;clang++;-O3;25.99;0.928737526;91
cvector;2048;clang++;-O3;25.92;0.926000119;92
cvector;2048;clang++;-O3;26.08;0.924190717;93
cvector;2048;clang++;-O3;25.91;0.928678686;94
cvector;2048;clang++;-O3;25.92;0.924526444;95
cvector;2048;clang++;-O3;26.02;0.927479424;96
cvector;2048;clang++;-O3;26.01;0.926579372;97
cvector;2048;clang++;-O3;25.86;0.924754912;98
cvector;2048;clang++;-O3;26.05;0.924731978;99
string;512;clang++;-O3;6.67;0.234942526;00
string;512;clang++;-O3;6.64;0.235071747;01
string;512;clang++;-O3;6.70;0.234593834;02
string;512;clang++;-O3;6.60;0.235115909;03
string;512;clang++;-O3;6.66;0.234787836;04
string;512;clang++;-O3;6.61;0.234969376;05
string;512;clang++;-O3;6.64;0.234800591;06
string;512;clang++;-O3;6.56;0.234893143;07
string;512;clang++;-O3;6.64;0.234765876;08
string;512;clang++;-O3;6.62;0.235217360;09
string;512;clang++;-O3;6.60;0.235265499;10
string;512;clang++;-O3;6.70;0.234920745;11
string;512;clang++;-O3;6.59;0.234356941;12
string;512;clang++;-O3;6.66;0.235074983;13
string;512;clang++;-O3;6.61;0.234453842;14
string;512;clang++;-O3;6.69;0.234912099;15
string;512;clang++;-O3;6.65;0.234391376;16
string;512;clang++;-O3;6.61;0.234516239;17
string;512;clang++;-O3;6.67;0.234310785;18
string;512;clang++;-O3;6.63;0.234988662;19
string;512;clang++;-O3;6.54;0.234263115;20
string;512;clang++;-O3;6.55;0.234537208;21
string;512;clang++;-O3;6.72;0.234418596;22
string;512;clang++;-O3;6.66;0.235117523;23
string;512;clang++;-O3;6.85;0.235223891;24
string;512;clang++;-O3;6.60;0.234425609;25
string;512;clang++;-O3;6.64;0.234351500;26
string;512;clang++;-O3;6.61;0.235110410;27
string;512;clang++;-O3;6.81;0.233386657;28
string;512;clang++;-O3;6.57;0.234467006;29
string;512;clang++;-O3;6.60;0.234412254;30
string;512;clang++;-O3;6.62;0.235257886;31
string;512;clang++;-O3;6.56;0.234909734;32
string;512;clang++;-O3;6.68;0.234282553;33
string;512;clang++;-O3;6.57;0.235020040;34
string;512;clang++;-O3;6.58;0.234695744;35
string;512;clang++;-O3;6.55;0.234868377;36
string;512;clang++;-O3;6.66;0.234291388;37
string;512;clang++;-O3;6.61;0.234910005;38
string;512;clang++;-O3;6.60;0.234668103;39
string;512;clang++;-O3;6.59;0.234051730;40
string;512;clang++;-O3;6.73;0.235160823;41
string;512;clang++;-O3;6.57;0.235062520;42
string;512;clang++;-O3;6.70;0.234291298;43
string;512;clang++;-O3;6.58;0.235385113;44
string;512;clang++;-O3;6.68;0.234342654;45
string;512;clang++;-O3;6.59;0.235181542;46
string;512;clang++;-O3;6.65;0.235582181;47
string;512;clang++;-O3;6.66;0.234201079;48
string;512;clang++;-O3;6.66;0.234071958;49
string;512;clang++;-O3;6.64;0.234190941;50
string;512;clang++;-O3;6.61;0.234755817;51
string;512;clang++;-O3;6.68;0.234454102;52
string;512;clang++;-O3;6.61;0.234940673;53
string;512;clang++;-O3;6.83;0.235358343;54
string;512;clang++;-O3;6.65;0.235126950;55
string;512;clang++;-O3;6.62;0.235344828;56
string;512;clang++;-O3;6.64;0.234280569;57
string;512;clang++;-O3;6.61;0.233794749;58
string;512;clang++;-O3;6.61;0.235087587;59
string;512;clang++;-O3;6.64;0.235485491;60
string;512;clang++;-O3;6.92;0.235998690;61
string;512;clang++;-O3;6.53;0.234523453;62
string;512;clang++;-O3;6.53;0.234557155;63
string;512;clang++;-O3;6.64;0.235389641;64
string;512;clang++;-O3;6.54;0.234601248;65
string;512;clang++;-O3;6.57;0.235104348;66
string;512;clang++;-O3;6.87;0.234254519;67
string;512;clang++;-O3;6.61;0.235337314;68
string;512;clang++;-O3;6.64;0.235291729;69
string;512;clang++;-O3;6.59;0.235276961;70
string;512;clang++;-O3;6.60;0.234971019;71
string;512;clang++;-O3;6.61;0.235584656;72
string;512;clang++;-O3;6.64;0.235344167;73
string;512;clang++;-O3;6.69;0.234370616;74
string;512;clang++;-O3;6.62;0.235279245;75
string;512;clang++;-O3;6.62;0.234940792;76
string;512;clang++;-O3;6.65;0.235442821;77
string;512;clang++;-O3;6.57;0.235017385;78
string;512;clang++;-O3;6.60;0.235340430;79
string;512;clang++;-O3;6.66;0.235069463;80
